2025-12-30 17:00:51 | INFO     | log:151 | [search_batch_stream] Batch stream search from: Query_teamplate_30-12.xlsx
2025-12-30 17:01:02 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho biết các lệnh chuyển tiền ...' | Doc: Tra cứu giao dịch th | Boost: 0.50 | Matched: ['trạng thái', 'chờ']
2025-12-30 17:01:02 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho biết các lệnh chuyển tiền ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['chuyển tiền']
2025-12-30 17:01:02 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho biết các lệnh chuyển tiền ...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['chuyển tiền']
2025-12-30 17:01:02 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Cho biết các lệnh chuyển tiền ...' -> Tra cứu giao dịch theo trạng t (score=2)
2025-12-30 17:01:02 | DEBUG    | log:153 | [normalize_query] 'Lenh chuyen tien dang cho...' -> 'Lenh chuyen tien dang cho...'
2025-12-30 17:01:02 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Lenh chuyen tien dang cho] - formatted_query: [Lenh chuyen tien dang cho] - normalized_query: [Lenh chuyen tien dang cho]
2025-12-30 17:01:02 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0892, max=0.2635
2025-12-30 17:01:02 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Lenh chuyen tien dang cho'
2025-12-30 17:01:02 | DEBUG    | log:153 | [normalize_query] 'Transfer pending status...' -> 'Transfer pending status...'
2025-12-30 17:01:02 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Transfer pending status] - formatted_query: [Transfer pending status] - normalized_query: [Transfer pending status]
2025-12-30 17:01:02 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=1.4683
2025-12-30 17:01:02 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Transfer pending status'
2025-12-30 17:01:02 | DEBUG    | log:153 | [normalize_query] 'GD chuyen tien chua xu ly...' -> 'Gd chuyen tien chua xu ly...'
2025-12-30 17:01:02 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [GD chuyen tien chua xu ly] - formatted_query: [Gd chuyen tien chua xu ly] - normalized_query: [Gd chuyen tien chua xu ly]
2025-12-30 17:01:02 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0714, max=6.7999
2025-12-30 17:01:02 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Gd chuyen tien chua xu ly'
2025-12-30 17:01:02 | DEBUG    | log:153 | [normalize_query] 'Pending transfer list...' -> 'Pending transfer list...'
2025-12-30 17:01:02 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Pending transfer list] - formatted_query: [Pending transfer list] - normalized_query: [Pending transfer list]
2025-12-30 17:01:02 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=1.4683
2025-12-30 17:01:02 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Pending transfer list'
2025-12-30 17:01:02 | DEBUG    | log:153 | [normalize_query] 'Kiểm tra những giao dịch chưa được hoàn ...' -> 'Kiểm tra những giao dịch chưa được hoàn ...'
2025-12-30 17:01:02 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Kiểm tra những giao dịch chưa được hoàn tất phê duyệt.] - formatted_query: [Kiểm tra những giao dịch chưa được hoàn tất phê duyệt] - normalized_query: [Kiểm tra những giao dịch chưa được hoàn tất phê duyệt]
2025-12-30 17:01:02 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1678, max=26.1683
2025-12-30 17:01:02 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Kiểm tra những giao dịch chưa ...' | Doc: Tra cứu giao dịch th | Boost: 0.50 | Matched: ['phê duyệt', 'hoàn tất']
2025-12-30 17:01:02 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Kiểm tra những giao dịch chưa ...' -> Tra cứu giao dịch theo trạng t (score=2)
2025-12-30 17:01:02 | DEBUG    | log:153 | [normalize_query] 'Chua hoan tat duyet...' -> 'Chua hoan tat duyet...'
2025-12-30 17:01:02 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Chua hoan tat duyet] - formatted_query: [Chua hoan tat duyet] - normalized_query: [Chua hoan tat duyet]
2025-12-30 17:01:02 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0160, max=8.2731
2025-12-30 17:01:02 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Chua hoan tat duyet'
2025-12-30 17:01:02 | DEBUG    | log:153 | [normalize_query] 'Approval not completed...' -> 'Approval not completed...'
2025-12-30 17:01:02 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Approval not completed] - formatted_query: [Approval not completed] - normalized_query: [Approval not completed]
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=2.3529
2025-12-30 17:01:03 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Approval not completed...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['completed']
2025-12-30 17:01:03 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Approval not completed...' -> Tra cứu giao dịch theo trạng t (score=1)
2025-12-30 17:01:03 | DEBUG    | log:153 | [normalize_query] 'GD chua duyet xong...' -> 'Gd chua duyet xong...'
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [GD chua duyet xong] - formatted_query: [Gd chua duyet xong] - normalized_query: [Gd chua duyet xong]
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=4.4124
2025-12-30 17:01:03 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Gd chua duyet xong'
2025-12-30 17:01:03 | DEBUG    | log:153 | [normalize_query] 'Dang duyet giao dich...' -> 'Dang duyet giao dich...'
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Dang duyet giao dich] - formatted_query: [Dang duyet giao dich] - normalized_query: [Dang duyet giao dich]
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1342, max=3.1718
2025-12-30 17:01:03 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Dang duyet giao dich'
2025-12-30 17:01:03 | DEBUG    | log:153 | [normalize_query] 'Danh sách giao dịch có trạng thái xử lý ...' -> 'Danh sách giao dịch có trạng thái xử lý ...'
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Danh sách giao dịch có trạng thái xử lý chưa xong.] - formatted_query: [Danh sách giao dịch có trạng thái xử lý chưa xong] - normalized_query: [Danh sách giao dịch có trạng thái xử lý chưa xong]
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1007, max=58.5198
2025-12-30 17:01:03 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Danh sách giao dịch có trạng t...' | Doc: Tra cứu giao dịch th | Boost: 0.50 | Matched: ['xử lý', 'trạng thái']
2025-12-30 17:01:03 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Danh sách giao dịch có trạng t...' -> Tra cứu giao dịch theo trạng t (score=2)
2025-12-30 17:01:03 | DEBUG    | log:153 | [normalize_query] 'Giao dich xu ly chua xong...' -> 'Giao dich xu ly chua xong...'
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Giao dich xu ly chua xong] - formatted_query: [Giao dich xu ly chua xong] - normalized_query: [Giao dich xu ly chua xong]
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1007, max=6.9292
2025-12-30 17:01:03 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Giao dich xu ly chua xong'
2025-12-30 17:01:03 | DEBUG    | log:153 | [normalize_query] 'Processing transaction list...' -> 'Processing transaction list...'
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Processing transaction list] - formatted_query: [Processing transaction list] - normalized_query: [Processing transaction list]
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=0.0000
2025-12-30 17:01:03 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Processing transaction list'
2025-12-30 17:01:03 | DEBUG    | log:153 | [normalize_query] 'GD dang xu ly...' -> 'Gd dang xu ly...'
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [GD dang xu ly] - formatted_query: [Gd dang xu ly] - normalized_query: [Gd dang xu ly]
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0160, max=5.2725
2025-12-30 17:01:03 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Gd dang xu ly'
2025-12-30 17:01:03 | DEBUG    | log:153 | [normalize_query] 'Chua complete giao dich...' -> 'Chua complete giao dich...'
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Chua complete giao dich] - formatted_query: [Chua complete giao dich] - normalized_query: [Chua complete giao dich]
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1007, max=2.7221
2025-12-30 17:01:03 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Chua complete giao dich'
2025-12-30 17:01:03 | DEBUG    | log:153 | [normalize_query] 'Tôi muốn xem toàn bộ giao dịch đang cần ...' -> 'Tôi muốn xem toàn bộ giao dịch đang cần ...'
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tôi muốn xem toàn bộ giao dịch đang cần được phê duyệt.] - formatted_query: [Tôi muốn xem toàn bộ giao dịch đang cần được phê duyệt] - normalized_query: [Tôi muốn xem toàn bộ giao dịch đang cần được phê duyệt]
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1031, max=21.9682
2025-12-30 17:01:03 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tôi muốn xem toàn bộ giao dịch...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['phê duyệt']
2025-12-30 17:01:03 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tôi muốn xem toàn bộ giao dịch...' -> Tra cứu giao dịch theo trạng t (score=1)
2025-12-30 17:01:03 | DEBUG    | log:153 | [normalize_query] 'Can phe duyet giao dich...' -> 'Can phe duyet giao dich...'
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Can phe duyet giao dich] - formatted_query: [Can phe duyet giao dich] - normalized_query: [Can phe duyet giao dich]
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1007, max=5.5050
2025-12-30 17:01:03 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Can phe duyet giao dich'
2025-12-30 17:01:03 | DEBUG    | log:153 | [normalize_query] 'All transaction need approval...' -> 'All transaction need approval...'
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [All transaction need approval] - formatted_query: [All transaction need approval] - normalized_query: [All transaction need approval]
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=0.0000
2025-12-30 17:01:03 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'All transaction need approval'
2025-12-30 17:01:03 | DEBUG    | log:153 | [normalize_query] 'Tat ca gd can duyet...' -> 'Tat ca gd can duyet...'
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tat ca gd can duyet] - formatted_query: [Tat ca gd can duyet] - normalized_query: [Tat ca gd can duyet]
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=5.2969
2025-12-30 17:01:03 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Tat ca gd can duyet'
2025-12-30 17:01:03 | DEBUG    | log:153 | [normalize_query] 'Giao dich can approve...' -> 'Giao dich can approve...'
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Giao dich can approve] - formatted_query: [Giao dich can approve] - normalized_query: [Giao dich can approve]
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1007, max=1.5369
2025-12-30 17:01:03 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Giao dich can approve'
2025-12-30 17:01:03 | DEBUG    | log:153 | [normalize_query] 'Xem toàn bộ thông tin hồ sơ cá nhân của ...' -> 'Xem toàn bộ thông tin hồ sơ cá nhân của ...'
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Xem toàn bộ thông tin hồ sơ cá nhân của tôi.] - formatted_query: [Xem toàn bộ thông tin hồ sơ cá nhân của tôi] - normalized_query: [Xem toàn bộ thông tin hồ sơ cá nhân của tôi]
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.4947, max=15.9963
2025-12-30 17:01:03 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Xem toàn bộ thông tin hồ sơ cá nhân của tôi'
2025-12-30 17:01:03 | DEBUG    | log:153 | [normalize_query] 'Xem toan bo thong tin ho so ca nhan cua ...' -> 'Xem toan bo thong tin ho so ca nhan cua ...'
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Xem toan bo thong tin ho so ca nhan cua toi] - formatted_query: [Xem toan bo thong tin ho so ca nhan cua toi] - normalized_query: [Xem toan bo thong tin ho so ca nhan cua toi]
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.4947, max=8.6215
2025-12-30 17:01:03 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Xem toan bo thong tin ho so ca nhan cua toi'
2025-12-30 17:01:03 | DEBUG    | log:153 | [normalize_query] 'Xem thong tin ho so ca nhna cua toi...' -> 'Xem thong tin ho so ca nhna cua toi...'
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Xem thong tin ho so ca nhna cua toi] - formatted_query: [Xem thong tin ho so ca nhna cua toi] - normalized_query: [Xem thong tin ho so ca nhna cua toi]
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1342, max=6.7428
2025-12-30 17:01:03 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Xem thong tin ho so ca nhna cua toi'
2025-12-30 17:01:03 | DEBUG    | log:153 | [normalize_query] 'Cho xem full user profile cua toi...' -> 'Cho xem full user profile cua toi...'
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cho xem full user profile cua toi] - formatted_query: [Cho xem full user profile cua toi] - normalized_query: [Cho xem full user profile cua toi]
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=5.3255
2025-12-30 17:01:03 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Cho xem full user profile cua toi'
2025-12-30 17:01:03 | DEBUG    | log:153 | [normalize_query] 'Tôi muốn kiểm tra hồ sơ người dùng hiện ...' -> 'Tôi muốn kiểm tra hồ sơ người dùng hiện ...'
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tôi muốn kiểm tra hồ sơ người dùng hiện tại.] - formatted_query: [Tôi muốn kiểm tra hồ sơ người dùng hiện tại] - normalized_query: [Tôi muốn kiểm tra hồ sơ người dùng hiện tại]
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1282, max=7.9006
2025-12-30 17:01:03 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Tôi muốn kiểm tra hồ sơ người dùng hiện tại'
2025-12-30 17:01:03 | DEBUG    | log:153 | [normalize_query] 'Toi muon kiem tra ho so nguoi dung hien ...' -> 'Toi muon kiem tra ho so nguoi dung hien ...'
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Toi muon kiem tra ho so nguoi dung hien tai] - formatted_query: [Toi muon kiem tra ho so nguoi dung hien tai] - normalized_query: [Toi muon kiem tra ho so nguoi dung hien tai]
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1893, max=8.1072
2025-12-30 17:01:03 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Toi muon kiem tra ho so nguoi dung hien tai'
2025-12-30 17:01:03 | DEBUG    | log:153 | [normalize_query] 'Tôi muôn kiêm tra ho so nguoi dung...' -> 'Tôi muôn kiêm tra ho so nguoi dung...'
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tôi muôn kiêm tra ho so nguoi dung] - formatted_query: [Tôi muôn kiêm tra ho so nguoi dung] - normalized_query: [Tôi muôn kiêm tra ho so nguoi dung]
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1244, max=7.0730
2025-12-30 17:01:03 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Tôi muôn kiêm tra ho so nguoi dung'
2025-12-30 17:01:03 | DEBUG    | log:153 | [normalize_query] 'Check current user profile giup toi...' -> 'Check current user profile giup toi...'
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Check current user profile giup toi] - formatted_query: [Check current user profile giup toi] - normalized_query: [Check current user profile giup toi]
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=1.1954
2025-12-30 17:01:03 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check current user profile giu...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2025-12-30 17:01:03 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Check current user profile giu...' -> Tra cứu giao dịch chuyển tiền (score=1)
2025-12-30 17:01:03 | DEBUG    | log:153 | [normalize_query] 'Thông tin cá nhân tôi đã đăng ký gồm nhữ...' -> 'Thông tin cá nhân tôi đã đăng ký gồm nhữ...'
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Thông tin cá nhân tôi đã đăng ký gồm những gì?] - formatted_query: [Thông tin cá nhân tôi đã đăng ký gồm những gì] - normalized_query: [Thông tin cá nhân tôi đã đăng ký gồm những gì]
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1066, max=5.9913
2025-12-30 17:01:03 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Thông tin cá nhân tôi đã đăng ký gồm những gì'
2025-12-30 17:01:03 | DEBUG    | log:153 | [normalize_query] 'Thong tin ca nhan toi da dang ky gom nhu...' -> 'Thong tin ca nhan toi da dang ky gom nhu...'
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Thong tin ca nhan toi da dang ky gom nhung gi] - formatted_query: [Thong tin ca nhan toi da dang ky gom nhung gi] - normalized_query: [Thong tin ca nhan toi da dang ky gom nhung gi]
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1066, max=3.8164
2025-12-30 17:01:03 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Thong tin ca nhan toi da dang ky gom nhung gi'
2025-12-30 17:01:03 | DEBUG    | log:153 | [normalize_query] 'Thông tin cá nhna tôi đăng ký gồm gì...' -> 'Thông tin cá nhna tôi đăng ký gồm gì...'
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Thông tin cá nhna tôi đăng ký gồm gì] - formatted_query: [Thông tin cá nhna tôi đăng ký gồm gì] - normalized_query: [Thông tin cá nhna tôi đăng ký gồm gì]
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0802, max=5.8055
2025-12-30 17:01:03 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Thông tin cá nhna tôi đăng ký gồm gì'
2025-12-30 17:01:03 | DEBUG    | log:153 | [normalize_query] 'Personal info toi da register la gi...' -> 'Personal info toi da register la gi...'
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Personal info toi da register la gi] - formatted_query: [Personal info toi da register la gi] - normalized_query: [Personal info toi da register la gi]
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=2.1750
2025-12-30 17:01:03 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Personal info toi da register la gi'
2025-12-30 17:01:03 | DEBUG    | log:153 | [normalize_query] 'Cho tôi xem họ tên và email đã đăng ký....' -> 'Cho tôi xem họ tên và email đã đăng ký...'
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cho tôi xem họ tên và email đã đăng ký.] - formatted_query: [Cho tôi xem họ tên và email đã đăng ký] - normalized_query: [Cho tôi xem họ tên và email đã đăng ký]
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=9.4204
2025-12-30 17:01:03 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Cho tôi xem họ tên và email đã đăng ký'
2025-12-30 17:01:03 | DEBUG    | log:153 | [normalize_query] 'Cho toi xem ho ten va email da dang ky...' -> 'Cho toi xem ho ten va email da dang ky...'
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cho toi xem ho ten va email da dang ky] - formatted_query: [Cho toi xem ho ten va email da dang ky] - normalized_query: [Cho toi xem ho ten va email da dang ky]
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0336, max=6.3020
2025-12-30 17:01:03 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Cho toi xem ho ten va email da dang ky'
2025-12-30 17:01:03 | DEBUG    | log:153 | [normalize_query] 'Cho xem ho ten v email dang ky...' -> 'Cho xem ho ten v email dang ky...'
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cho xem ho ten v email dang ky] - formatted_query: [Cho xem ho ten v email dang ky] - normalized_query: [Cho xem ho ten v email dang ky]
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0336, max=6.3020
2025-12-30 17:01:03 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Cho xem ho ten v email dang ky'
2025-12-30 17:01:03 | DEBUG    | log:153 | [normalize_query] 'Show name & email da register...' -> 'Show name & email da register...'
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Show name & email da register] - formatted_query: [Show name & email da register] - normalized_query: [Show name & email da register]
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=0.0000
2025-12-30 17:01:03 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Show name & email da register'
2025-12-30 17:01:03 | DEBUG    | log:153 | [normalize_query] 'Số điện thoại nào đang gắn với tài khoản...' -> 'Số điện thoại nào đang gắn với tài khoản...'
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Số điện thoại nào đang gắn với tài khoản của tôi?] - formatted_query: [Số điện thoại nào đang gắn với tài khoản của tôi] - normalized_query: [Số điện thoại nào đang gắn với tài khoản của tôi]
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1158, max=10.7704
2025-12-30 17:01:03 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Số điện thoại nào đang gắn với...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tài khoản']
2025-12-30 17:01:03 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Số điện thoại nào đang gắn với...' -> Tra cứu lịch sử giao dịch theo (score=1)
2025-12-30 17:01:03 | DEBUG    | log:153 | [normalize_query] 'So dien thoai nao dang gan voi tai khoan...' -> 'So dien thoai nao dang gan voi tai khoan...'
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [So dien thoai nao dang gan voi tai khoan cua toi] - formatted_query: [So dien thoai nao dang gan voi tai khoan cua toi] - normalized_query: [So dien thoai nao dang gan voi tai khoan cua toi]
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0762, max=3.8371
2025-12-30 17:01:03 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'So dien thoai nao dang gan voi tai khoan cua toi'
2025-12-30 17:01:03 | DEBUG    | log:153 | [normalize_query] 'Sô điên thoai nao dang gan tai khoan...' -> 'Sô điên thoai nao dang gan tai khoan...'
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Sô điên thoai nao dang gan tai khoan] - formatted_query: [Sô điên thoai nao dang gan tai khoan] - normalized_query: [Sô điên thoai nao dang gan tai khoan]
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0762, max=6.8848
2025-12-30 17:01:03 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Sô điên thoai nao dang gan tai khoan'
2025-12-30 17:01:03 | DEBUG    | log:153 | [normalize_query] 'Phone number link voi account cua toi la...' -> 'Phone number link voi account cua toi la...'
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Phone number link voi account cua toi la gi] - formatted_query: [Phone number link voi account cua toi la gi] - normalized_query: [Phone number link voi account cua toi la gi]
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=2.1750
2025-12-30 17:01:03 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Phone number link voi account cua toi la gi'
2025-12-30 17:01:03 | DEBUG    | log:153 | [normalize_query] 'Tài khoản đăng nhập của tôi đang ở trạng...' -> 'Tài khoản đăng nhập của tôi đang ở trạng...'
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tài khoản đăng nhập của tôi đang ở trạng thái nào?] - formatted_query: [Tài khoản đăng nhập của tôi đang ở trạng thái nào] - normalized_query: [Tài khoản đăng nhập của tôi đang ở trạng thái nào]
2025-12-30 17:01:03 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.3214, max=15.4754
2025-12-30 17:01:03 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tài khoản đăng nhập của tôi đa...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tài khoản']
2025-12-30 17:01:03 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tài khoản đăng nhập của tôi đa...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['trạng thái']
2025-12-30 17:01:03 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Tài khoản đăng nhập của tôi đa...' | Scores: {'Tra cứu lịch sử giao dịch theo số tài khoản': 1, 'Tra cứu giao dịch theo trạng thái': 1}
2025-12-30 17:01:03 | DEBUG    | log:153 | [normalize_query] 'Tai khoan dang nhap cua toi dang o trang...' -> 'Tai khoan dang nhap cua toi dang o trang...'
