2025-12-30 16:23:16 | INFO     | log:151 | [search_batch_stream] Batch stream search from: query_1.xlsx
2025-12-30 16:47:00 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Lay sao ke gd 0123456789'
2025-12-30 16:47:00 | DEBUG    | log:153 | [normalize_query] 'soi ho e lich su 0123456789...' -> 'Soi ho e lich su 0123456789...'
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [soi ho e lich su 0123456789] - formatted_query: [Soi ho e lich su 0123456789] - normalized_query: [Soi ho e lich su 0123456789]
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0321, max=5.1430
2025-12-30 16:47:00 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Soi ho e lich su 0123456789'
2025-12-30 16:47:00 | DEBUG    | log:153 | [normalize_query] '0123456789 da tung ck cho ai...' -> '0123456789 da tung ck cho ai...'
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [0123456789 da tung ck cho ai] - formatted_query: [0123456789 da tung ck cho ai] - normalized_query: [0123456789 da tung ck cho ai]
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=5.0489
2025-12-30 16:47:00 | DEBUG    | log:153 | [get_keyword_boost] Query: '0123456789 da tung ck cho ai...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2025-12-30 16:47:00 | DEBUG    | log:153 | [classify_query_intent] Classified: '0123456789 da tung ck cho ai...' -> Tra cứu giao dịch chuyển tiền (score=1)
2025-12-30 16:47:00 | DEBUG    | log:153 | [normalize_query] 'xem thong ke gd 0123456789...' -> 'Xem thong ke gd 0123456789...'
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [xem thong ke gd 0123456789] - formatted_query: [Xem thong ke gd 0123456789] - normalized_query: [Xem thong ke gd 0123456789]
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0336, max=11.0150
2025-12-30 16:47:00 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Xem thong ke gd 0123456789'
2025-12-30 16:47:00 | DEBUG    | log:153 | [normalize_query] 'hien thi lsgd cua 0123456789...' -> 'Hien thi lsgd cua 0123456789...'
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [hien thi lsgd cua 0123456789] - formatted_query: [Hien thi lsgd cua 0123456789] - normalized_query: [Hien thi lsgd cua 0123456789]
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=7.2089
2025-12-30 16:47:00 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Hien thi lsgd cua 0123456789'
2025-12-30 16:47:00 | DEBUG    | log:153 | [normalize_query] '0123456789 co gd nao moi nhat...' -> '0123456789 co gd nao moi nhat...'
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [0123456789 co gd nao moi nhat] - formatted_query: [0123456789 co gd nao moi nhat] - normalized_query: [0123456789 co gd nao moi nhat]
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=8.7008
2025-12-30 16:47:00 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: '0123456789 co gd nao moi nhat'
2025-12-30 16:47:00 | DEBUG    | log:153 | [normalize_query] 'truy lục giao dịch 0123456789...' -> 'Truy lục giao dịch 0123456789...'
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [truy lục giao dịch 0123456789] - formatted_query: [Truy lục giao dịch 0123456789] - normalized_query: [Truy lục giao dịch 0123456789]
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1342, max=5.2714
2025-12-30 16:47:00 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Truy lục giao dịch 0123456789'
2025-12-30 16:47:00 | DEBUG    | log:153 | [normalize_query] 'xem lai cac lenh ck 0123456789...' -> 'Xem lai cac lenh ck 0123456789...'
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [xem lai cac lenh ck 0123456789] - formatted_query: [Xem lai cac lenh ck 0123456789] - normalized_query: [Xem lai cac lenh ck 0123456789]
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=8.2298
2025-12-30 16:47:00 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem lai cac lenh ck 0123456789...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2025-12-30 16:47:00 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Xem lai cac lenh ck 0123456789...' -> Tra cứu giao dịch chuyển tiền (score=1)
2025-12-30 16:47:00 | DEBUG    | log:153 | [normalize_query] 'coi bien dong 0123456789...' -> 'Coi bien dong 0123456789...'
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [coi bien dong 0123456789] - formatted_query: [Coi bien dong 0123456789] - normalized_query: [Coi bien dong 0123456789]
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=5.0489
2025-12-30 16:47:00 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Coi bien dong 0123456789'
2025-12-30 16:47:00 | DEBUG    | log:153 | [normalize_query] 'check money in out 0123456789...' -> 'Check money in out 0123456789...'
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [check money in out 0123456789] - formatted_query: [Check money in out 0123456789] - normalized_query: [Check money in out 0123456789]
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=5.0489
2025-12-30 16:47:00 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check money in out 0123456789...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2025-12-30 16:47:00 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Check money in out 0123456789...' -> Tra cứu giao dịch chuyển tiền (score=1)
2025-12-30 16:47:00 | DEBUG    | log:153 | [normalize_query] '0123456789 xem nhung bien dong...' -> '0123456789 xem nhung bien dong...'
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [0123456789 xem nhung bien dong] - formatted_query: [0123456789 xem nhung bien dong] - normalized_query: [0123456789 xem nhung bien dong]
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=8.2298
2025-12-30 16:47:00 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: '0123456789 xem nhung bien dong'
2025-12-30 16:47:00 | DEBUG    | log:153 | [normalize_query] 'lay nhat ky stk 0123456789...' -> 'Lay nhat ky stk 0123456789...'
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [lay nhat ky stk 0123456789] - formatted_query: [Lay nhat ky stk 0123456789] - normalized_query: [Lay nhat ky stk 0123456789]
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0365, max=7.2900
2025-12-30 16:47:00 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Lay nhat ky stk 0123456789...' | Doc: Tra cứu lịch sử giao | Boost: 0.50 | Matched: ['tk', 'stk']
2025-12-30 16:47:00 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Lay nhat ky stk 0123456789...' -> Tra cứu lịch sử giao dịch theo (score=2)
2025-12-30 16:47:00 | DEBUG    | log:153 | [normalize_query] 'cho minh xem log gd 0123456789...' -> 'Cho minh xem log gd 0123456789...'
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [cho minh xem log gd 0123456789] - formatted_query: [Cho minh xem log gd 0123456789] - normalized_query: [Cho minh xem log gd 0123456789]
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=8.2298
2025-12-30 16:47:00 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Cho minh xem log gd 0123456789'
2025-12-30 16:47:00 | DEBUG    | log:153 | [normalize_query] '0123456789 thong tin chuyen khoan...' -> '0123456789 thong tin chuyen khoan...'
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [0123456789 thong tin chuyen khoan] - formatted_query: [0123456789 thong tin chuyen khoan] - normalized_query: [0123456789 thong tin chuyen khoan]
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1896, max=5.5854
2025-12-30 16:47:00 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: '0123456789 thong tin chuyen khoan'
2025-12-30 16:47:00 | DEBUG    | log:153 | [normalize_query] 'xem nhanh gd 0123456789...' -> 'Xem nhanh gd 0123456789...'
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [xem nhanh gd 0123456789] - formatted_query: [Xem nhanh gd 0123456789] - normalized_query: [Xem nhanh gd 0123456789]
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=8.2298
2025-12-30 16:47:00 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Xem nhanh gd 0123456789'
2025-12-30 16:47:00 | DEBUG    | log:153 | [normalize_query] 'check lsgd cho tk 0123456789...' -> 'Check lsgd cho tk 0123456789...'
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [check lsgd cho tk 0123456789] - formatted_query: [Check lsgd cho tk 0123456789] - normalized_query: [Check lsgd cho tk 0123456789]
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=8.5562
2025-12-30 16:47:00 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check lsgd cho tk 0123456789...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tk']
2025-12-30 16:47:00 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check lsgd cho tk 0123456789...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2025-12-30 16:47:00 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Check lsgd cho tk 0123456789...' | Scores: {'Tra cứu lịch sử giao dịch theo số tài khoản': 1, 'Tra cứu giao dịch chuyển tiền': 1}
2025-12-30 16:47:00 | DEBUG    | log:153 | [normalize_query] 'show chi tiet 0123456789 gd...' -> 'Show chi tiet 0123456789 gd...'
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [show chi tiet 0123456789 gd] - formatted_query: [Show chi tiet 0123456789 gd] - normalized_query: [Show chi tiet 0123456789 gd]
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=7.3323
2025-12-30 16:47:00 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Show chi tiet 0123456789 gd'
2025-12-30 16:47:00 | DEBUG    | log:153 | [normalize_query] 'sao ke tk 0123456789 di ad...' -> 'Sao ke tk 0123456789 di ad...'
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [sao ke tk 0123456789 di ad] - formatted_query: [Sao ke tk 0123456789 di ad] - normalized_query: [Sao ke tk 0123456789 di ad]
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=12.6445
2025-12-30 16:47:00 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Sao ke tk 0123456789 di ad...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tk']
2025-12-30 16:47:00 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Sao ke tk 0123456789 di ad...' -> Tra cứu lịch sử giao dịch theo (score=1)
2025-12-30 16:47:00 | DEBUG    | log:153 | [normalize_query] '0123456789 co ai chuyen tien k...' -> '0123456789 co ai chuyen tien k...'
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [0123456789 co ai chuyen tien k] - formatted_query: [0123456789 co ai chuyen tien k] - normalized_query: [0123456789 co ai chuyen tien k]
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0714, max=6.5973
2025-12-30 16:47:00 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: '0123456789 co ai chuyen tien k'
2025-12-30 16:47:00 | DEBUG    | log:153 | [normalize_query] 'liet ke bien dong 0123456789...' -> 'Liet ke bien dong 0123456789...'
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [liet ke bien dong 0123456789] - formatted_query: [Liet ke bien dong 0123456789] - normalized_query: [Liet ke bien dong 0123456789]
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=9.9799
2025-12-30 16:47:00 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Liet ke bien dong 0123456789'
2025-12-30 16:47:00 | DEBUG    | log:153 | [normalize_query] 'xem toan bo lich su bank 0123456789...' -> 'Xem toan bo lich su bank 0123456789...'
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [xem toan bo lich su bank 0123456789] - formatted_query: [Xem toan bo lich su bank 0123456789] - normalized_query: [Xem toan bo lich su bank 0123456789]
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0687, max=8.3766
2025-12-30 16:47:00 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Xem toan bo lich su bank 0123456789'
2025-12-30 16:47:00 | DEBUG    | log:153 | [normalize_query] '0123456789 kiem tra history...' -> '0123456789 kiem tra history...'
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [0123456789 kiem tra history] - formatted_query: [0123456789 kiem tra history] - normalized_query: [0123456789 kiem tra history]
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0336, max=10.6855
2025-12-30 16:47:00 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: '0123456789 kiem tra history'
2025-12-30 16:47:00 | DEBUG    | log:153 | [normalize_query] 'xem lich su nhan tien 0123456789...' -> 'Xem lich su nhan tien 0123456789...'
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [xem lich su nhan tien 0123456789] - formatted_query: [Xem lich su nhan tien 0123456789] - normalized_query: [Xem lich su nhan tien 0123456789]
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1007, max=10.0458
2025-12-30 16:47:00 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Xem lich su nhan tien 0123456789'
2025-12-30 16:47:00 | DEBUG    | log:153 | [normalize_query] 'tra cuu nhanh stk 0123456789...' -> 'Tra cuu nhanh stk 0123456789...'
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [tra cuu nhanh stk 0123456789] - formatted_query: [Tra cuu nhanh stk 0123456789] - normalized_query: [Tra cuu nhanh stk 0123456789]
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.2090, max=7.5091
2025-12-30 16:47:00 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tra cuu nhanh stk 0123456789...' | Doc: Tra cứu lịch sử giao | Boost: 0.50 | Matched: ['tk', 'stk']
2025-12-30 16:47:00 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tra cuu nhanh stk 0123456789...' -> Tra cứu lịch sử giao dịch theo (score=2)
2025-12-30 16:47:00 | DEBUG    | log:153 | [normalize_query] '0123456789 check gd tớ xem...' -> '0123456789 check gd tớ xem...'
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [0123456789 check gd tớ xem] - formatted_query: [0123456789 check gd tớ xem] - normalized_query: [0123456789 check gd tớ xem]
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=8.2298
2025-12-30 16:47:00 | DEBUG    | log:153 | [get_keyword_boost] Query: '0123456789 check gd tớ xem...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2025-12-30 16:47:00 | DEBUG    | log:153 | [classify_query_intent] Classified: '0123456789 check gd tớ xem...' -> Tra cứu giao dịch chuyển tiền (score=1)
2025-12-30 16:47:00 | DEBUG    | log:153 | [normalize_query] 'liệt kê thu chi của 0123456789...' -> 'Liệt kê thu chi của 0123456789...'
2025-12-30 16:47:00 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [liệt kê thu chi của 0123456789] - formatted_query: [Liệt kê thu chi của 0123456789] - normalized_query: [Liệt kê thu chi của 0123456789]
2025-12-30 16:47:01 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0344, max=15.8414
2025-12-30 16:47:01 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Liệt kê thu chi của 0123456789'
2025-12-30 16:47:01 | DEBUG    | log:153 | [normalize_query] 'check stk 0123456789 gap...' -> 'Check stk 0123456789 gap...'
2025-12-30 16:47:01 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [check stk 0123456789 gap] - formatted_query: [Check stk 0123456789 gap] - normalized_query: [Check stk 0123456789 gap]
2025-12-30 16:47:01 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0160, max=7.2609
2025-12-30 16:47:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check stk 0123456789 gap...' | Doc: Tra cứu lịch sử giao | Boost: 0.50 | Matched: ['tk', 'stk']
2025-12-30 16:47:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check stk 0123456789 gap...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2025-12-30 16:47:01 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Check stk 0123456789 gap...' -> Tra cứu lịch sử giao dịch theo (score=2)
2025-12-30 16:47:01 | DEBUG    | log:153 | [normalize_query] '0123456789 co lich su bank ko...' -> '0123456789 co lich su bank ko...'
2025-12-30 16:47:01 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [0123456789 co lich su bank ko] - formatted_query: [0123456789 co lich su bank ko] - normalized_query: [0123456789 co lich su bank ko]
2025-12-30 16:47:01 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0358, max=6.6199
2025-12-30 16:47:01 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: '0123456789 co lich su bank ko'
2025-12-30 16:47:01 | DEBUG    | log:153 | [normalize_query] 'truy cuu bdsd 0123456789...' -> 'Truy cuu bdsd 0123456789...'
2025-12-30 16:47:01 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [truy cuu bdsd 0123456789] - formatted_query: [Truy cuu bdsd 0123456789] - normalized_query: [Truy cuu bdsd 0123456789]
2025-12-30 16:47:01 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1723, max=5.2646
2025-12-30 16:47:01 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Truy cuu bdsd 0123456789'
2025-12-30 16:47:01 | DEBUG    | log:153 | [normalize_query] 'cho e xin sao ke 0123456789...' -> 'Cho e xin sao ke 0123456789...'
2025-12-30 16:47:01 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [cho e xin sao ke 0123456789] - formatted_query: [Cho e xin sao ke 0123456789] - normalized_query: [Cho e xin sao ke 0123456789]
2025-12-30 16:47:01 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=9.1372
2025-12-30 16:47:01 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Cho e xin sao ke 0123456789'
2025-12-30 16:47:01 | DEBUG    | log:153 | [normalize_query] 'mo ls gd stk 0123456789...' -> 'Mo ls gd stk 0123456789...'
2025-12-30 16:47:01 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [mo ls gd stk 0123456789] - formatted_query: [Mo ls gd stk 0123456789] - normalized_query: [Mo ls gd stk 0123456789]
2025-12-30 16:47:01 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0160, max=8.5932
2025-12-30 16:47:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Mo ls gd stk 0123456789...' | Doc: Tra cứu lịch sử giao | Boost: 0.50 | Matched: ['tk', 'stk']
2025-12-30 16:47:01 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Mo ls gd stk 0123456789...' -> Tra cứu lịch sử giao dịch theo (score=2)
2025-12-30 16:47:01 | DEBUG    | log:153 | [normalize_query] '0123456789 check lai gd...' -> '0123456789 check lai gd...'
2025-12-30 16:47:01 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [0123456789 check lai gd] - formatted_query: [0123456789 check lai gd] - normalized_query: [0123456789 check lai gd]
2025-12-30 16:47:01 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=5.0489
2025-12-30 16:47:01 | DEBUG    | log:153 | [get_keyword_boost] Query: '0123456789 check lai gd...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2025-12-30 16:47:01 | DEBUG    | log:153 | [classify_query_intent] Classified: '0123456789 check lai gd...' -> Tra cứu giao dịch chuyển tiền (score=1)
2025-12-30 16:47:01 | DEBUG    | log:153 | [normalize_query] 'hien thi lich su chuyen tien 0123456789...' -> 'Hien thi lich su chuyen tien 0123456789...'
2025-12-30 16:47:01 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [hien thi lich su chuyen tien 0123456789] - formatted_query: [Hien thi lich su chuyen tien 0123456789] - normalized_query: [Hien thi lich su chuyen tien 0123456789]
2025-12-30 16:47:01 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1182, max=7.3744
2025-12-30 16:47:01 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Hien thi lich su chuyen tien 0123456789'
2025-12-30 16:47:01 | DEBUG    | log:153 | [normalize_query] 'thong tin lsgd 0123456789...' -> 'Thong tin lsgd 0123456789...'
2025-12-30 16:47:01 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [thong tin lsgd 0123456789] - formatted_query: [Thong tin lsgd 0123456789] - normalized_query: [Thong tin lsgd 0123456789]
2025-12-30 16:47:01 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0481, max=5.1365
2025-12-30 16:47:01 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Thong tin lsgd 0123456789'
2025-12-30 16:47:01 | DEBUG    | log:153 | [normalize_query] 'xem du lieu bank 0123456789...' -> 'Xem du lieu bank 0123456789...'
2025-12-30 16:47:01 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [xem du lieu bank 0123456789] - formatted_query: [Xem du lieu bank 0123456789] - normalized_query: [Xem du lieu bank 0123456789]
2025-12-30 16:47:01 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1342, max=8.3013
2025-12-30 16:47:01 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Xem du lieu bank 0123456789'
2025-12-30 16:47:01 | DEBUG    | log:153 | [normalize_query] '0123456789 thong ke chuyen nhan...' -> '0123456789 thong ke chuyen nhan...'
2025-12-30 16:47:01 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [0123456789 thong ke chuyen nhan] - formatted_query: [0123456789 thong ke chuyen nhan] - normalized_query: [0123456789 thong ke chuyen nhan]
2025-12-30 16:47:01 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1007, max=8.0557
2025-12-30 16:47:01 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: '0123456789 thong ke chuyen nhan'
2025-12-30 16:47:01 | DEBUG    | log:153 | [normalize_query] 'tra cứu số dư biến động 0123456789...' -> 'Tra cứu số dư biến động 0123456789...'
2025-12-30 16:47:01 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [tra cứu số dư biến động 0123456789] - formatted_query: [Tra cứu số dư biến động 0123456789] - normalized_query: [Tra cứu số dư biến động 0123456789]
2025-12-30 16:47:01 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.7066, max=5.8294
2025-12-30 16:47:01 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Tra cứu số dư biến động 0123456789'
2025-12-30 16:47:01 | DEBUG    | log:153 | [normalize_query] 'coi ho 0123456789 co gd j...' -> 'Coi ho 0123456789 co gd j...'
2025-12-30 16:47:01 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [coi ho 0123456789 co gd j] - formatted_query: [Coi ho 0123456789 co gd j] - normalized_query: [Coi ho 0123456789 co gd j]
2025-12-30 16:47:01 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=6.5258
2025-12-30 16:47:01 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Coi ho 0123456789 co gd j'
2025-12-30 16:47:01 | DEBUG    | log:153 | [normalize_query] '0123456789 check bdsd moi...' -> '0123456789 check bdsd moi...'
2025-12-30 16:47:01 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [0123456789 check bdsd moi] - formatted_query: [0123456789 check bdsd moi] - normalized_query: [0123456789 check bdsd moi]
2025-12-30 16:47:01 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=5.0489
2025-12-30 16:47:01 | DEBUG    | log:153 | [get_keyword_boost] Query: '0123456789 check bdsd moi...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2025-12-30 16:47:01 | DEBUG    | log:153 | [classify_query_intent] Classified: '0123456789 check bdsd moi...' -> Tra cứu giao dịch chuyển tiền (score=1)
2025-12-30 16:47:01 | DEBUG    | log:153 | [normalize_query] 'lay lich su gd cho stk 0123456789...' -> 'Lay lich su gd cho stk 0123456789...'
2025-12-30 16:47:01 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [lay lich su gd cho stk 0123456789] - formatted_query: [Lay lich su gd cho stk 0123456789] - normalized_query: [Lay lich su gd cho stk 0123456789]
2025-12-30 16:47:01 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0641, max=7.3841
2025-12-30 16:47:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Lay lich su gd cho stk 0123456...' | Doc: Tra cứu lịch sử giao | Boost: 0.50 | Matched: ['tk', 'stk']
2025-12-30 16:47:01 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Lay lich su gd cho stk 0123456...' -> Tra cứu lịch sử giao dịch theo (score=2)
2025-12-30 16:47:01 | DEBUG    | log:153 | [normalize_query] 'cho tui xem gd stk 0123456789...' -> 'Cho tui xem gd stk 0123456789...'
2025-12-30 16:47:01 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [cho tui xem gd stk 0123456789] - formatted_query: [Cho tui xem gd stk 0123456789] - normalized_query: [Cho tui xem gd stk 0123456789]
2025-12-30 16:47:01 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0336, max=10.4417
2025-12-30 16:47:01 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho tui xem gd stk 0123456789...' | Doc: Tra cứu lịch sử giao | Boost: 0.50 | Matched: ['tk', 'stk']
2025-12-30 16:47:01 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Cho tui xem gd stk 0123456789...' -> Tra cứu lịch sử giao dịch theo (score=2)
