2025-12-31 15:02:10 | INFO     | log:151 | [search_batch_stream] Batch stream search from: query_getTransactionList_3.xlsx
2025-12-31 15:25:16 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Có giao dịch nào đang bị chậm ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['xử lý']
2025-12-31 15:25:16 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Có giao dịch nào đang bị chậm ...' -> Tra cứu giao dịch theo trạng t (score=1)
2025-12-31 15:25:16 | DEBUG    | log:153 | [normalize_query] 'Liệt kê các giao dịch chưa được cập nhật...' -> 'Liệt kê các giao dịch chưa được cập nhật...'
2025-12-31 15:25:16 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Liệt kê các giao dịch chưa được cập nhật trạng thái.] - formatted_query: [Liệt kê các giao dịch chưa được cập nhật trạng thái] - normalized_query: [Liệt kê các giao dịch chưa được cập nhật trạng thái]
2025-12-31 15:25:16 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0786, max=35.7407
2025-12-31 15:25:16 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê các giao dịch chưa đượ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['trạng thái']
2025-12-31 15:25:16 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Liệt kê các giao dịch chưa đượ...' -> Tra cứu giao dịch theo trạng t (score=1)
2025-12-31 15:25:16 | DEBUG    | log:153 | [normalize_query] 'Tôi muốn kiểm tra các giao dịch chưa đượ...' -> 'Tôi muốn kiểm tra các giao dịch chưa đượ...'
2025-12-31 15:25:16 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tôi muốn kiểm tra các giao dịch chưa được hoàn tất.] - formatted_query: [Tôi muốn kiểm tra các giao dịch chưa được hoàn tất] - normalized_query: [Tôi muốn kiểm tra các giao dịch chưa được hoàn tất]
2025-12-31 15:25:16 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.3461, max=38.7390
2025-12-31 15:25:16 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tôi muốn kiểm tra các giao dịc...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['hoàn tất']
2025-12-31 15:25:16 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tôi muốn kiểm tra các giao dịc...' -> Tra cứu giao dịch theo trạng t (score=1)
2025-12-31 15:25:16 | DEBUG    | log:153 | [normalize_query] 'Có giao dịch nào đang bị giữ lại không?...' -> 'Có giao dịch nào đang bị giữ lại không...'
2025-12-31 15:25:16 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Có giao dịch nào đang bị giữ lại không?] - formatted_query: [Có giao dịch nào đang bị giữ lại không] - normalized_query: [Có giao dịch nào đang bị giữ lại không]
2025-12-31 15:25:16 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0786, max=37.0600
2025-12-31 15:25:16 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Có giao dịch nào đang bị giữ lại không'
2025-12-31 15:25:16 | DEBUG    | log:153 | [normalize_query] 'Hiển thị các giao dịch chưa được xét duy...' -> 'Hiển thị các giao dịch chưa được xét duy...'
2025-12-31 15:25:16 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Hiển thị các giao dịch chưa được xét duyệt.] - formatted_query: [Hiển thị các giao dịch chưa được xét duyệt] - normalized_query: [Hiển thị các giao dịch chưa được xét duyệt]
2025-12-31 15:25:16 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0786, max=27.0518
2025-12-31 15:25:16 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Hiển thị các giao dịch chưa được xét duyệt'
2025-12-31 15:25:16 | DEBUG    | log:153 | [normalize_query] 'Tôi muốn xem các giao dịch chưa được kiể...' -> 'Tôi muốn xem các giao dịch chưa được kiể...'
2025-12-31 15:25:16 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tôi muốn xem các giao dịch chưa được kiểm duyệt.] - formatted_query: [Tôi muốn xem các giao dịch chưa được kiểm duyệt] - normalized_query: [Tôi muốn xem các giao dịch chưa được kiểm duyệt]
2025-12-31 15:25:17 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0786, max=25.5997
2025-12-31 15:25:17 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Tôi muốn xem các giao dịch chưa được kiểm duyệt'
2025-12-31 15:25:17 | DEBUG    | log:153 | [normalize_query] 'Có giao dịch nào đang bị treo trong hệ t...' -> 'Có giao dịch nào đang bị treo trong hệ t...'
2025-12-31 15:25:17 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Có giao dịch nào đang bị treo trong hệ thống không?] - formatted_query: [Có giao dịch nào đang bị treo trong hệ thống không] - normalized_query: [Có giao dịch nào đang bị treo trong hệ thống không]
2025-12-31 15:25:17 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1049, max=50.5266
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Có giao dịch nào đang bị treo ...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['trong']
2025-12-31 15:25:17 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Có giao dịch nào đang bị treo ...' -> getTransactionList | Tra cứu g (score=1)
2025-12-31 15:25:17 | DEBUG    | log:153 | [normalize_query] 'Cho mình xem tất cả các giao dịch đang đ...' -> 'Cho mình xem tất cả các giao dịch đang đ...'
2025-12-31 15:25:17 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cho mình xem tất cả các giao dịch đang đợi duyệt nhé.] - formatted_query: [Cho mình xem tất cả các giao dịch đang đợi duyệt nhé] - normalized_query: [Cho mình xem tất cả các giao dịch đang đợi duyệt nhé]
2025-12-31 15:25:17 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0786, max=41.2834
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho mình xem tất cả các giao d...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['tất cả']
2025-12-31 15:25:17 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Cho mình xem tất cả các giao d...' -> getTransactionList | Tra cứu g (score=1)
2025-12-31 15:25:17 | DEBUG    | log:153 | [normalize_query] 'Hệ thống liệt kê giúp tôi danh sách các ...' -> 'Hệ thống liệt kê giúp tôi danh sách các ...'
2025-12-31 15:25:17 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Hệ thống liệt kê giúp tôi danh sách các lệnh chưa được phê duyệt đi.] - formatted_query: [Hệ thống liệt kê giúp tôi danh sách các lệnh chưa được phê duyệt đi] - normalized_query: [Hệ thống liệt kê giúp tôi danh sách các lệnh chưa được phê duyệt đi]
2025-12-31 15:25:17 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0268, max=52.5742
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Hệ thống liệt kê giúp tôi danh...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['phê duyệt']
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Hệ thống liệt kê giúp tôi danh...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['chưa được phê duyệt']
2025-12-31 15:25:17 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Hệ thống liệt kê giúp tôi danh...' | Scores: {'Tra cứu giao dịch theo trạng thái': 1, 'getTransactionList | Tra cứu giao dịch đang chờ xử lý hoặc chờ duyệt': 1}
2025-12-31 15:25:17 | DEBUG    | log:153 | [normalize_query] 'Có giao dịch nào đang bị treo chưa đi đư...' -> 'Có giao dịch nào đang bị treo chưa đi đư...'
2025-12-31 15:25:17 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Có giao dịch nào đang bị treo chưa đi được không?] - formatted_query: [Có giao dịch nào đang bị treo chưa đi được không] - normalized_query: [Có giao dịch nào đang bị treo chưa đi được không]
2025-12-31 15:25:17 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.4148, max=43.6126
2025-12-31 15:25:17 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Có giao dịch nào đang bị treo chưa đi được không'
2025-12-31 15:25:17 | DEBUG    | log:153 | [normalize_query] 'Show cho tôi toàn bộ các khoản đang pend...' -> 'Show cho tôi toàn bộ các khoản đang pend...'
2025-12-31 15:25:17 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Show cho tôi toàn bộ các khoản đang pending.] - formatted_query: [Show cho tôi toàn bộ các khoản đang pending] - normalized_query: [Show cho tôi toàn bộ các khoản đang pending]
2025-12-31 15:25:17 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0877, max=17.2752
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show cho tôi toàn bộ các khoản...' | Doc: getTransactionList | | Boost: 0.50 | Matched: ['pending', 'toàn bộ']
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show cho tôi toàn bộ các khoản...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show cho tôi toàn bộ các khoản...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show cho tôi toàn bộ các khoản...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show cho tôi toàn bộ các khoản...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:25:17 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Show cho tôi toàn bộ các khoản...' -> getTransactionList | Tra cứu g (score=2)
2025-12-31 15:25:17 | DEBUG    | log:153 | [normalize_query] 'Kiểm tra giúp xem còn lệnh nào chưa được...' -> 'Kiểm tra giúp xem còn lệnh nào chưa được...'
2025-12-31 15:25:17 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Kiểm tra giúp xem còn lệnh nào chưa được xử lý không.] - formatted_query: [Kiểm tra giúp xem còn lệnh nào chưa được xử lý không] - normalized_query: [Kiểm tra giúp xem còn lệnh nào chưa được xử lý không]
2025-12-31 15:25:17 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0262, max=39.2594
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Kiểm tra giúp xem còn lệnh nào...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['xử lý']
2025-12-31 15:25:17 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Kiểm tra giúp xem còn lệnh nào...' -> Tra cứu giao dịch theo trạng t (score=1)
2025-12-31 15:25:17 | DEBUG    | log:153 | [normalize_query] 'Tôi muốn xem danh sách các giao dịch cần...' -> 'Tôi muốn xem danh sách các giao dịch cần...'
2025-12-31 15:25:17 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tôi muốn xem danh sách các giao dịch cần phê duyệt hiện tại.] - formatted_query: [Tôi muốn xem danh sách các giao dịch cần phê duyệt hiện tại] - normalized_query: [Tôi muốn xem danh sách các giao dịch cần phê duyệt hiện tại]
2025-12-31 15:25:17 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0786, max=53.6901
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tôi muốn xem danh sách các gia...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['phê duyệt']
2025-12-31 15:25:17 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tôi muốn xem danh sách các gia...' -> Tra cứu giao dịch theo trạng t (score=1)
2025-12-31 15:25:17 | DEBUG    | log:153 | [normalize_query] 'Liệt kê hết mấy giao dịch đang ở trạng t...' -> 'Liệt kê hết mấy giao dịch đang ở trạng t...'
2025-12-31 15:25:17 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Liệt kê hết mấy giao dịch đang ở trạng thái chờ duyệt ra đây giúp.] - formatted_query: [Liệt kê hết mấy giao dịch đang ở trạng thái chờ duyệt ra đây giúp] - normalized_query: [Liệt kê hết mấy giao dịch đang ở trạng thái chờ duyệt ra đây giúp]
2025-12-31 15:25:17 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0786, max=52.1104
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê hết mấy giao dịch đang...' | Doc: Tra cứu giao dịch th | Boost: 0.50 | Matched: ['trạng thái', 'chờ']
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê hết mấy giao dịch đang...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['chờ duyệt']
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê hết mấy giao dịch đang...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['chờ duyệt']
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê hết mấy giao dịch đang...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['chờ duyệt']
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê hết mấy giao dịch đang...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['chờ duyệt']
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê hết mấy giao dịch đang...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['chờ duyệt']
2025-12-31 15:25:17 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Liệt kê hết mấy giao dịch đang...' -> Tra cứu giao dịch theo trạng t (score=2)
2025-12-31 15:25:17 | DEBUG    | log:153 | [normalize_query] 'Có giao dịch nào bị kẹt ở trạng thái pen...' -> 'Có giao dịch nào bị kẹt ở trạng thái pen...'
2025-12-31 15:25:17 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Có giao dịch nào bị kẹt ở trạng thái pending không bot?] - formatted_query: [Có giao dịch nào bị kẹt ở trạng thái pending không bot] - normalized_query: [Có giao dịch nào bị kẹt ở trạng thái pending không bot]
2025-12-31 15:25:17 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0786, max=44.9485
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Có giao dịch nào bị kẹt ở trạn...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['trạng thái']
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Có giao dịch nào bị kẹt ở trạn...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Có giao dịch nào bị kẹt ở trạn...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Có giao dịch nào bị kẹt ở trạn...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Có giao dịch nào bị kẹt ở trạn...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Có giao dịch nào bị kẹt ở trạn...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:25:17 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Có giao dịch nào bị kẹt ở trạn...' | Scores: {'Tra cứu giao dịch theo trạng thái': 1, 'getTransactionList | Tra cứu giao dịch đang chờ xử lý hoặc chờ duyệt': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tài khoản nguồn': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo khoảng thời gian': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo loại giao dịch': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tiền hoặc hạn mức': 1}
2025-12-31 15:25:17 | DEBUG    | log:153 | [normalize_query] 'Tổng hợp lại các giao dịch chưa hoàn tất...' -> 'Tổng hợp lại các giao dịch chưa hoàn tất...'
2025-12-31 15:25:17 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tổng hợp lại các giao dịch chưa hoàn tất để tôi kiểm tra.] - formatted_query: [Tổng hợp lại các giao dịch chưa hoàn tất để tôi kiểm tra] - normalized_query: [Tổng hợp lại các giao dịch chưa hoàn tất để tôi kiểm tra]
2025-12-31 15:25:17 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.3461, max=28.8701
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tổng hợp lại các giao dịch chư...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['hoàn tất']
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tổng hợp lại các giao dịch chư...' | Doc: Tổng hợp số tiền gia | Boost: 0.25 | Matched: ['tổng']
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tổng hợp lại các giao dịch chư...' | Doc: Thống kê giao dịch t | Boost: 0.25 | Matched: ['tổng hợp']
2025-12-31 15:25:17 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Tổng hợp lại các giao dịch chư...' | Scores: {'Tra cứu giao dịch theo trạng thái': 1, 'Tổng hợp số tiền giao dịch': 1, 'Thống kê giao dịch theo nhóm': 1}
2025-12-31 15:25:17 | DEBUG    | log:153 | [normalize_query] 'Hiện tại danh sách chờ phê duyệt đang có...' -> 'Hiện tại danh sách chờ phê duyệt đang có...'
2025-12-31 15:25:17 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Hiện tại danh sách chờ phê duyệt đang có những giao dịch nào?] - formatted_query: [Hiện tại danh sách chờ phê duyệt đang có những giao dịch nào] - normalized_query: [Hiện tại danh sách chờ phê duyệt đang có những giao dịch nào]
2025-12-31 15:25:17 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0786, max=57.9154
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Hiện tại danh sách chờ phê duy...' | Doc: Tra cứu giao dịch th | Boost: 0.50 | Matched: ['chờ', 'phê duyệt']
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Hiện tại danh sách chờ phê duy...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['chờ phê duyệt']
2025-12-31 15:25:17 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Hiện tại danh sách chờ phê duy...' -> Tra cứu giao dịch theo trạng t (score=2)
2025-12-31 15:25:17 | DEBUG    | log:153 | [normalize_query] 'Lọc cho tôi những giao dịch nào chưa đượ...' -> 'Lọc cho tôi những giao dịch nào chưa đượ...'
2025-12-31 15:25:17 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Lọc cho tôi những giao dịch nào chưa được duyệt nhé.] - formatted_query: [Lọc cho tôi những giao dịch nào chưa được duyệt nhé] - normalized_query: [Lọc cho tôi những giao dịch nào chưa được duyệt nhé]
2025-12-31 15:25:17 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1835, max=32.1908
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Lọc cho tôi những giao dịch nà...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['chưa được duyệt']
2025-12-31 15:25:17 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Lọc cho tôi những giao dịch nà...' -> getTransactionList | Tra cứu g (score=1)
2025-12-31 15:25:17 | DEBUG    | log:153 | [normalize_query] 'Xem các giao dịch chưa được xét duyệt....' -> 'Xem các giao dịch chưa được xét duyệt...'
2025-12-31 15:25:17 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Xem các giao dịch chưa được xét duyệt.] - formatted_query: [Xem các giao dịch chưa được xét duyệt] - normalized_query: [Xem các giao dịch chưa được xét duyệt]
2025-12-31 15:25:17 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0786, max=19.7815
2025-12-31 15:25:17 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Xem các giao dịch chưa được xét duyệt'
2025-12-31 15:25:17 | DEBUG    | log:153 | [normalize_query] 'Cho xem danh sách giao dịch pending với...' -> 'Cho xem danh sách giao dịch pending với...'
2025-12-31 15:25:17 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cho xem danh sách giao dịch pending với] - formatted_query: [Cho xem danh sách giao dịch pending với] - normalized_query: [Cho xem danh sách giao dịch pending với]
2025-12-31 15:25:17 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0786, max=33.2934
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho xem danh sách giao dịch pe...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho xem danh sách giao dịch pe...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho xem danh sách giao dịch pe...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho xem danh sách giao dịch pe...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho xem danh sách giao dịch pe...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:25:17 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Cho xem danh sách giao dịch pe...' | Scores: {'getTransactionList | Tra cứu giao dịch đang chờ xử lý hoặc chờ duyệt': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tài khoản nguồn': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo khoảng thời gian': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo loại giao dịch': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tiền hoặc hạn mức': 1}
2025-12-31 15:25:17 | DEBUG    | log:153 | [normalize_query] 'Hiển thị danh sách giao dịch pending...' -> 'Hiển thị danh sách giao dịch pending...'
2025-12-31 15:25:17 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Hiển thị danh sách giao dịch pending] - formatted_query: [Hiển thị danh sách giao dịch pending] - normalized_query: [Hiển thị danh sách giao dịch pending]
2025-12-31 15:25:17 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0786, max=39.7963
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Hiển thị danh sách giao dịch p...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Hiển thị danh sách giao dịch p...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Hiển thị danh sách giao dịch p...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Hiển thị danh sách giao dịch p...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:25:17 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Hiển thị danh sách giao dịch p...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:25:17 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Hiển thị danh sách giao dịch p...' | Scores: {'getTransactionList | Tra cứu giao dịch đang chờ xử lý hoặc chờ duyệt': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tài khoản nguồn': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo khoảng thời gian': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo loại giao dịch': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tiền hoặc hạn mức': 1}
2025-12-31 15:25:17 | INFO     | log:151 | [search_batch_stream] Completed in 6.78s, avg 0.030s/row, saved to query_getTransactionList_3_192-168-40-86_20251231_152511.xlsx
2025-12-31 15:26:35 | CRITICAL | log:149 | [delete_all_documents] ⚠️ User requested DELETE ALL...
2025-12-31 15:26:35 | CRITICAL | log:149 | [drop_and_create_tables] ⚠️ DROPPING ALL DATA...
2025-12-31 15:26:35 | INFO     | log:151 | [_create_tables_internal] Creating new tables...
2025-12-31 15:26:35 | DEBUG    | log:153 | [_create_tables_internal] Documents table created
2025-12-31 15:26:35 | DEBUG    | log:153 | [_create_tables_internal] Examples table created
2025-12-31 15:26:35 | DEBUG    | log:153 | [_create_tables_internal] search_embed index added
2025-12-31 15:26:35 | DEBUG    | log:153 | [_create_tables_internal] example_embed index added
2025-12-31 15:26:35 | INFO     | log:151 | [_create_tables_internal] All indexes created with model: intfloat/multilingual-e5-large
2025-12-31 15:26:35 | DEBUG    | log:153 | [invalidate_embeddings_cache] Embeddings cache invalidated
2025-12-31 15:26:35 | DEBUG    | log:153 | [reset_all_caches] All caches invalidated
2025-12-31 15:26:35 | DEBUG    | log:153 | [list_documents] Fetching all documents...
2025-12-31 15:26:35 | DEBUG    | log:153 | [get_tables] Getting tables...
2025-12-31 15:26:35 | DEBUG    | log:153 | [get_tables] Loaded existing tables
2025-12-31 15:26:35 | INFO     | log:151 | [list_documents] Found 0 documents
2025-12-31 15:26:45 | DEBUG    | log:153 | [index] Serving web UI
2025-12-31 15:26:45 | DEBUG    | log:153 | [list_documents] Fetching all documents...
2025-12-31 15:26:45 | DEBUG    | log:153 | [get_tables] Getting tables...
2025-12-31 15:26:45 | DEBUG    | log:153 | [get_tables] Returning cached tables
2025-12-31 15:26:45 | INFO     | log:151 | [list_documents] Found 0 documents
2025-12-31 15:26:47 | DEBUG    | log:153 | [list_documents] Fetching all documents...
2025-12-31 15:26:47 | DEBUG    | log:153 | [get_tables] Getting tables...
2025-12-31 15:26:47 | DEBUG    | log:153 | [get_tables] Returning cached tables
2025-12-31 15:26:47 | INFO     | log:151 | [list_documents] Found 0 documents
2025-12-31 15:26:58 | INFO     | log:151 | [upload_documents] Uploading 1 files
2025-12-31 15:26:58 | DEBUG    | log:153 | [get_tables] Getting tables...
2025-12-31 15:26:58 | DEBUG    | log:153 | [get_tables] Returning cached tables
2025-12-31 15:26:58 | DEBUG    | log:153 | [build_search_text] Built search_text (981 chars)
2025-12-31 15:26:58 | DEBUG    | log:153 | [insert_document_with_examples] Inserting doc_id=0, search_text length=981
2025-12-31 15:26:58 | INFO     | log:151 | [insert_document_with_examples] Starting doc_table.insert() for doc_id=0...
2025-12-31 15:26:58 | INFO     | log:151 | [insert_document_with_examples] doc_table.insert() completed in 0.05s for doc_id=0
2025-12-31 15:26:58 | DEBUG    | log:153 | [parse_examples_to_list] Parsed 20 examples
2025-12-31 15:26:58 | DEBUG    | log:153 | [insert_document_with_examples] Inserted 20 examples for doc_id=0
2025-12-31 15:26:58 | DEBUG    | log:153 | [build_search_text] Built search_text (1044 chars)
2025-12-31 15:26:58 | DEBUG    | log:153 | [insert_document_with_examples] Inserting doc_id=1, search_text length=1044
