2025-12-31 11:00:08 | INFO     | log:151 | [search_batch_stream] Batch stream search from: quick-test.xlsx
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.4447, max=12.0370
2025-12-31 11:16:52 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tìm gd giá trị lớn đang chờ...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['đang chờ']
2025-12-31 11:16:52 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tìm gd giá trị lớn đang chờ...' | Doc: getTransactionList | | Boost: 0.50 | Matched: ['giá trị', 'giá trị lớn']
2025-12-31 11:16:52 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tìm gd giá trị lớn đang chờ...' -> getTransactionList | Tra cứu g (score=2)
2025-12-31 11:16:52 | DEBUG    | log:153 | [normalize_query] 'liet ke lenh tren 1 ty chua xong...' -> 'Liet ke lenh tren 1 ty chua xong...'
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [liet ke lenh tren 1 ty chua xong] - formatted_query: [Liet ke lenh tren 1 ty chua xong] - normalized_query: [Liet ke lenh tren 1 ty chua xong]
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=5.5659, max=10.4232
2025-12-31 11:16:52 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Liet ke lenh tren 1 ty chua xong'
2025-12-31 11:16:52 | DEBUG    | log:153 | [normalize_query] 'show gd pending > 50tr...' -> 'Show gd pending > 50tr...'
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [show gd pending > 50tr] - formatted_query: [Show gd pending > 50tr] - normalized_query: [Show gd pending > 50tr]
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1123, max=0.1372
2025-12-31 11:16:52 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show gd pending > 50tr...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:16:52 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show gd pending > 50tr...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:16:52 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show gd pending > 50tr...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:16:52 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show gd pending > 50tr...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:16:52 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show gd pending > 50tr...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:16:52 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Show gd pending > 50tr...' | Scores: {'getTransactionList | Tra cứu giao dịch đang chờ xử lý hoặc chờ duyệt': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tài khoản nguồn': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo khoảng thời gian': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo loại giao dịch': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tiền hoặc hạn mức': 1}
2025-12-31 11:16:52 | DEBUG    | log:153 | [normalize_query] 'tim lenh chuyen tien tren 200tr chua duy...' -> 'Tim lenh chuyen tien tren 200tr chua duy...'
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [tim lenh chuyen tien tren 200tr chua duyet] - formatted_query: [Tim lenh chuyen tien tren 200tr chua duyet] - normalized_query: [Tim lenh chuyen tien tren 200tr chua duyet]
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=7.3341, max=13.3684
2025-12-31 11:16:52 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Tim lenh chuyen tien tren 200tr chua duyet'
2025-12-31 11:16:52 | DEBUG    | log:153 | [normalize_query] 'gd nao tren 10 cu dang doi nhi...' -> 'Gd nao tren 10 cu dang doi nhi...'
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [gd nao tren 10 cu dang doi nhi] - formatted_query: [Gd nao tren 10 cu dang doi nhi] - normalized_query: [Gd nao tren 10 cu dang doi nhi]
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=2.3839, max=5.9010
2025-12-31 11:16:52 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Gd nao tren 10 cu dang doi nhi'
2025-12-31 11:16:52 | DEBUG    | log:153 | [normalize_query] 'co lenh chuyen tien ty nao dang treo ko?...' -> 'Co lenh chuyen tien ty nao dang treo ko...'
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [co lenh chuyen tien ty nao dang treo ko?] - formatted_query: [Co lenh chuyen tien ty nao dang treo ko] - normalized_query: [Co lenh chuyen tien ty nao dang treo ko]
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=7.8511, max=12.6604
2025-12-31 11:16:52 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Co lenh chuyen tien ty nao dang treo ko'
2025-12-31 11:16:52 | DEBUG    | log:153 | [normalize_query] 'check cac gd > 1.000.000.000 chua duyet...' -> 'Check cac gd > 1.000.000.000 chua duyet...'
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [check cac gd > 1.000.000.000 chua duyet] - formatted_query: [Check cac gd > 1.000.000.000 chua duyet] - normalized_query: [Check cac gd > 1.000.000.000 chua duyet]
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=2.0807, max=2.2558
2025-12-31 11:16:52 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Check cac gd > 1.000.000.000 chua duyet'
2025-12-31 11:16:52 | DEBUG    | log:153 | [normalize_query] 'tim gd han muc cao dang cho phe duyet...' -> 'Tim gd han muc cao dang cho phe duyet...'
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [tim gd han muc cao dang cho phe duyet] - formatted_query: [Tim gd han muc cao dang cho phe duyet] - normalized_query: [Tim gd han muc cao dang cho phe duyet]
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.3134, max=4.6228
2025-12-31 11:16:52 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Tim gd han muc cao dang cho phe duyet'
2025-12-31 11:16:52 | DEBUG    | log:153 | [normalize_query] 'liet ke lenh tren 300 trieu chua ok...' -> 'Liet ke lenh tren 300 trieu chua ok...'
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [liet ke lenh tren 300 trieu chua ok] - formatted_query: [Liet ke lenh tren 300 trieu chua ok] - normalized_query: [Liet ke lenh tren 300 trieu chua ok]
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=5.5659, max=15.5073
2025-12-31 11:16:52 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Liet ke lenh tren 300 trieu chua ok'
2025-12-31 11:16:52 | DEBUG    | log:153 | [normalize_query] 'show list pending amount > 100m...' -> 'Show list pending amount > 100m...'
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [show list pending amount > 100m] - formatted_query: [Show list pending amount > 100m] - normalized_query: [Show list pending amount > 100m]
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1123, max=0.1372
2025-12-31 11:16:52 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show list pending amount > 100...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:16:52 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show list pending amount > 100...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:16:52 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show list pending amount > 100...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:16:52 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show list pending amount > 100...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:16:52 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show list pending amount > 100...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:16:52 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Show list pending amount > 100...' | Scores: {'getTransactionList | Tra cứu giao dịch đang chờ xử lý hoặc chờ duyệt': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tài khoản nguồn': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo khoảng thời gian': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo loại giao dịch': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tiền hoặc hạn mức': 1}
2025-12-31 11:16:52 | DEBUG    | log:153 | [normalize_query] 'co lenh nao tren 100tr chua duoc duyet k...' -> 'Co lenh nao tren 100tr chua duoc duyet k...'
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [co lenh nao tren 100tr chua duoc duyet ko] - formatted_query: [Co lenh nao tren 100tr chua duoc duyet ko] - normalized_query: [Co lenh nao tren 100tr chua duoc duyet ko]
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=4.1875, max=7.1456
2025-12-31 11:16:52 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Co lenh nao tren 100tr chua duoc duyet ko'
2025-12-31 11:16:52 | DEBUG    | log:153 | [normalize_query] 'tra cuu gd gia tri cao chua xuly...' -> 'Tra cuu gd gia tri cao chua xuly...'
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [tra cuu gd gia tri cao chua xuly] - formatted_query: [Tra cuu gd gia tri cao chua xuly] - normalized_query: [Tra cuu gd gia tri cao chua xuly]
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.3016, max=4.5742
2025-12-31 11:16:52 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Tra cuu gd gia tri cao chua xuly'
2025-12-31 11:16:52 | DEBUG    | log:153 | [normalize_query] 'ds pending tren 500 cu...' -> 'Ds pending tren 500 cu...'
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [ds pending tren 500 cu] - formatted_query: [Ds pending tren 500 cu] - normalized_query: [Ds pending tren 500 cu]
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1317, max=8.0222
2025-12-31 11:16:52 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Ds pending tren 500 cu...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:16:52 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Ds pending tren 500 cu...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:16:52 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Ds pending tren 500 cu...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:16:52 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Ds pending tren 500 cu...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:16:52 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Ds pending tren 500 cu...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:16:52 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Ds pending tren 500 cu...' | Scores: {'getTransactionList | Tra cứu giao dịch đang chờ xử lý hoặc chờ duyệt': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tài khoản nguồn': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo khoảng thời gian': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo loại giao dịch': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tiền hoặc hạn mức': 1}
2025-12-31 11:16:52 | DEBUG    | log:153 | [normalize_query] 'check gd > 50.000.000 dang doi...' -> 'Check gd > 50.000.000 dang doi...'
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [check gd > 50.000.000 dang doi] - formatted_query: [Check gd > 50.000.000 dang doi] - normalized_query: [Check gd > 50.000.000 dang doi]
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0493, max=0.7756
2025-12-31 11:16:52 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Check gd > 50.000.000 dang doi'
2025-12-31 11:16:52 | DEBUG    | log:153 | [normalize_query] 'tìm các lệnh giá trị cao chưa phê duyệt...' -> 'Tìm các lệnh giá trị cao chưa phê duyệt...'
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [tìm các lệnh giá trị cao chưa phê duyệt] - formatted_query: [Tìm các lệnh giá trị cao chưa phê duyệt] - normalized_query: [Tìm các lệnh giá trị cao chưa phê duyệt]
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=5.0680, max=17.1433
2025-12-31 11:16:52 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tìm các lệnh giá trị cao chưa ...' | Doc: getTransactionList | | Boost: 0.50 | Matched: ['giá trị', 'giá trị cao']
2025-12-31 11:16:52 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tìm các lệnh giá trị cao chưa ...' -> getTransactionList | Tra cứu g (score=2)
2025-12-31 11:16:52 | DEBUG    | log:153 | [normalize_query] 'liệt kê giao dịch hạn mức lớn đang treo...' -> 'Liệt kê giao dịch hạn mức lớn đang treo...'
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [liệt kê giao dịch hạn mức lớn đang treo] - formatted_query: [Liệt kê giao dịch hạn mức lớn đang treo] - normalized_query: [Liệt kê giao dịch hạn mức lớn đang treo]
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=11.7521, max=20.9684
2025-12-31 11:16:52 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê giao dịch hạn mức lớn ...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['hạn mức']
2025-12-31 11:16:52 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Liệt kê giao dịch hạn mức lớn ...' -> getTransactionList | Tra cứu g (score=1)
2025-12-31 11:16:52 | DEBUG    | log:153 | [normalize_query] 'tim list pending tren 200 trieu...' -> 'Tim list pending tren 200 trieu...'
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [tim list pending tren 200 trieu] - formatted_query: [Tim list pending tren 200 trieu] - normalized_query: [Tim list pending tren 200 trieu]
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1174, max=7.3349
2025-12-31 11:16:52 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tim list pending tren 200 trie...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:16:52 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tim list pending tren 200 trie...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:16:52 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tim list pending tren 200 trie...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:16:52 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tim list pending tren 200 trie...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:16:52 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tim list pending tren 200 trie...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:16:52 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Tim list pending tren 200 trie...' | Scores: {'getTransactionList | Tra cứu giao dịch đang chờ xử lý hoặc chờ duyệt': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tài khoản nguồn': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo khoảng thời gian': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo loại giao dịch': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tiền hoặc hạn mức': 1}
2025-12-31 11:16:52 | DEBUG    | log:153 | [normalize_query] 'xem lệnh trên 50 triệu chưa duyệt...' -> 'Xem lệnh trên 50 triệu chưa duyệt...'
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [xem lệnh trên 50 triệu chưa duyệt] - formatted_query: [Xem lệnh trên 50 triệu chưa duyệt] - normalized_query: [Xem lệnh trên 50 triệu chưa duyệt]
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=5.6718, max=16.5945
2025-12-31 11:16:52 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem lệnh trên 50 triệu chưa du...' | Doc: getTransactionList | | Boost: 0.50 | Matched: ['trên', 'triệu']
2025-12-31 11:16:52 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Xem lệnh trên 50 triệu chưa du...' -> getTransactionList | Tra cứu g (score=2)
2025-12-31 11:16:52 | DEBUG    | log:153 | [normalize_query] 'check gd bill dang doi...' -> 'Check gd bill dang doi...'
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [check gd bill dang doi] - formatted_query: [Check gd bill dang doi] - normalized_query: [Check gd bill dang doi]
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0458, max=0.0553
2025-12-31 11:16:52 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Check gd bill dang doi'
2025-12-31 11:16:52 | DEBUG    | log:153 | [normalize_query] 'liet ke ck chua duyet...' -> 'Liet ke ck chua duyet...'
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [liet ke ck chua duyet] - formatted_query: [Liet ke ck chua duyet] - normalized_query: [Liet ke ck chua duyet]
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=5.6986, max=6.0884
2025-12-31 11:16:52 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Liet ke ck chua duyet'
2025-12-31 11:16:52 | DEBUG    | log:153 | [normalize_query] 'gd the co lenh nao dang treo ko...' -> 'Gd the co lenh nao dang treo ko...'
2025-12-31 11:16:52 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [gd the co lenh nao dang treo ko] - formatted_query: [Gd the co lenh nao dang treo ko] - normalized_query: [Gd the co lenh nao dang treo ko]
2025-12-31 11:16:53 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=4.0036, max=5.7367
2025-12-31 11:16:53 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Gd the co lenh nao dang treo ko'
2025-12-31 11:16:53 | DEBUG    | log:153 | [normalize_query] 'show me pending card trans...' -> 'Show me pending card trans...'
2025-12-31 11:16:53 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [show me pending card trans] - formatted_query: [Show me pending card trans] - normalized_query: [Show me pending card trans]
2025-12-31 11:16:53 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1123, max=0.1372
2025-12-31 11:16:53 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show me pending card trans...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:16:53 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show me pending card trans...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:16:53 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show me pending card trans...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:16:53 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show me pending card trans...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:16:53 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show me pending card trans...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:16:53 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Show me pending card trans...' | Scores: {'getTransactionList | Tra cứu giao dịch đang chờ xử lý hoặc chờ duyệt': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tài khoản nguồn': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo khoảng thời gian': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo loại giao dịch': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tiền hoặc hạn mức': 1}
2025-12-31 11:16:53 | DEBUG    | log:153 | [normalize_query] 'tk hoa don nao chua dc approve...' -> 'Tk hoa don nao chua dc approve...'
2025-12-31 11:16:53 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [tk hoa don nao chua dc approve] - formatted_query: [Tk hoa don nao chua dc approve] - normalized_query: [Tk hoa don nao chua dc approve]
2025-12-31 11:16:53 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=2.4686, max=2.6621
2025-12-31 11:16:53 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Tk hoa don nao chua dc approve'
2025-12-31 11:16:53 | DEBUG    | log:153 | [normalize_query] 'check gđ chuyển khoản pending...' -> 'Check gđ chuyển khoản pending...'
2025-12-31 11:16:53 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [check gđ chuyển khoản pending] - formatted_query: [Check gđ chuyển khoản pending] - normalized_query: [Check gđ chuyển khoản pending]
2025-12-31 11:16:53 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=1.3616, max=5.3943
2025-12-31 11:16:53 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check gđ chuyển khoản pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:16:53 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check gđ chuyển khoản pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:16:53 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check gđ chuyển khoản pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:16:53 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check gđ chuyển khoản pending...' | Doc: getTransactionList | | Boost: 0.50 | Matched: ['pending', 'chuyển khoản']
2025-12-31 11:16:53 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check gđ chuyển khoản pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 11:16:53 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Check gđ chuyển khoản pending...' -> getTransactionList | Tra cứu g (score=2)
2025-12-31 11:16:53 | DEBUG    | log:153 | [normalize_query] 'co gd bill nao chua thanh toan ko...' -> 'Co gd bill nao chua thanh toan ko...'
2025-12-31 11:16:53 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [co gd bill nao chua thanh toan ko] - formatted_query: [Co gd bill nao chua thanh toan ko] - normalized_query: [Co gd bill nao chua thanh toan ko]
2025-12-31 11:16:53 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=3.4236, max=9.2082
2025-12-31 11:16:53 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Co gd bill nao chua thanh toan ko'
2025-12-31 11:16:53 | DEBUG    | log:153 | [normalize_query] 'danh sach lenh ck dang doi checker...' -> 'Danh sach lenh ck dang doi checker...'
2025-12-31 11:16:53 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [danh sach lenh ck dang doi checker] - formatted_query: [Danh sach lenh ck dang doi checker] - normalized_query: [Danh sach lenh ck dang doi checker]
2025-12-31 11:16:53 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=5.2036, max=8.8986
2025-12-31 11:16:53 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Danh sach lenh ck dang doi checker'
2025-12-31 11:16:53 | DEBUG    | log:153 | [normalize_query] 'show gd card chua duoc duyet...' -> 'Show gd card chua duoc duyet...'
2025-12-31 11:16:53 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [show gd card chua duoc duyet] - formatted_query: [Show gd card chua duoc duyet] - normalized_query: [Show gd card chua duoc duyet]
2025-12-31 11:16:53 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.3274, max=0.3395
2025-12-31 11:16:53 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Show gd card chua duoc duyet'
2025-12-31 11:16:53 | DEBUG    | log:153 | [normalize_query] 'tim gd thanh toan hoa don dang treo...' -> 'Tim gd thanh toan hoa don dang treo...'
2025-12-31 11:16:53 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [tim gd thanh toan hoa don dang treo] - formatted_query: [Tim gd thanh toan hoa don dang treo] - normalized_query: [Tim gd thanh toan hoa don dang treo]
2025-12-31 11:16:53 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=1.0098, max=6.8224
2025-12-31 11:16:53 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Tim gd thanh toan hoa don dang treo'
2025-12-31 11:16:53 | DEBUG    | log:153 | [normalize_query] 'check status gd ck chua xong...' -> 'Check status gd ck chua xong...'
2025-12-31 11:16:53 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [check status gd ck chua xong] - formatted_query: [Check status gd ck chua xong] - normalized_query: [Check status gd ck chua xong]
2025-12-31 11:16:53 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1592, max=0.1713
2025-12-31 11:16:53 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Check status gd ck chua xong'
2025-12-31 11:16:53 | DEBUG    | log:153 | [normalize_query] 'gd chuyen khoan co lenh nao chua ok...' -> 'Gd chuyen khoan co lenh nao chua ok...'
2025-12-31 11:16:53 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [gd chuyen khoan co lenh nao chua ok] - formatted_query: [Gd chuyen khoan co lenh nao chua ok] - normalized_query: [Gd chuyen khoan co lenh nao chua ok]
2025-12-31 11:16:53 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=5.2437, max=9.6040
2025-12-31 11:16:53 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Gd chuyen khoan co lenh nao chua ok'
2025-12-31 11:16:53 | DEBUG    | log:153 | [normalize_query] 'liet ke gd card chua phe duyet...' -> 'Liet ke gd card chua phe duyet...'
2025-12-31 11:16:53 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [liet ke gd card chua phe duyet] - formatted_query: [Liet ke gd card chua phe duyet] - normalized_query: [Liet ke gd card chua phe duyet]
2025-12-31 11:16:53 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=4.0339, max=4.4653
2025-12-31 11:16:53 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Liet ke gd card chua phe duyet'
2025-12-31 11:16:53 | DEBUG    | log:153 | [normalize_query] 'xem lenh thanh toan bill chua dc duyet...' -> 'Xem lenh thanh toan bill chua dc duyet...'
